,item1,item2,Support,Confidence,Lift,Conviction
0,"['whole milk', 'processed cheese']",['white bread'],0.002135231316725979,0.30434782608695654,7.230098718756564,1.4344306049822064
0,"['shopping bags', 'rolls/buns']",['sausage'],0.005998983223182512,0.3072916666666667,3.2707938762626267,1.4349488362492404
0,"['sliced cheese', 'rolls/buns']",['sausage'],0.0029486527707168276,0.38666666666666666,4.115656565656566,1.6256271965694835
0,"['waffles', 'rolls/buns']",['whipped/sour cream'],0.002135231316725979,0.23333333333333334,3.2550827423167847,1.3015627417607922
0,"['sliced cheese', 'root vegetables']",['tropical fruit'],0.0020335536349771225,0.36363636363636365,3.4654686398872445,1.568232987145036
0,"['tropical fruit', 'root vegetables']",['whipped/sour cream'],0.004575495678698526,0.2173913043478261,3.032685784767191,1.2719313110772186
0,"['yogurt', 'root vegetables']",['tropical fruit'],0.00813421453990849,0.31496062992125984,3.00158701092596,1.4478960316486393
0,"['yogurt', 'root vegetables']",['whipped/sour cream'],0.006405693950177936,0.2480314960629921,3.4601273245099677,1.321324365113376
0,"['whole milk', 'salty snack']",['whipped/sour cream'],0.0027452974072191155,0.24545454545454548,3.424177949709865,1.3216628588579025
0,"['whole milk', 'sliced cheese']",['sausage'],0.00315200813421454,0.2924528301886793,3.1128502001143517,1.4088784951703102
0,"['sliced cheese', 'yogurt']",['sausage'],0.002440264361972547,0.3037974683544304,3.233601841196778,1.432858529370985
0,"['sliced cheese', 'tropical fruit']",['yogurt'],0.0027452974072191155,0.5192307692307693,3.722036891679749,2.0742897813929844
0,"['whole milk', 'sliced cheese']",['whipped/sour cream'],0.0027452974072191155,0.25471698113207547,3.553392211963067,1.3380885882890479
0,"['whole milk', 'sliced cheese']",['yogurt'],0.004575495678698526,0.4245283018867925,3.0431748170966504,1.7297540566894747
0,"['whole milk', 'soft cheese']",['whipped/sour cream'],0.0020335536349771225,0.2702702702702703,3.770366110791643,1.3675836487224386
0,"['sugar', 'whipped/sour cream']",['yogurt'],0.002135231316725979,0.4375,3.136160714285714,1.7739818109924872
0,"['waffles', 'tropical fruit']",['yogurt'],0.0026436197254702592,0.4333333333333333,3.106292517006802,1.7600406710726997
0,"['tropical fruit', 'white bread']",['whipped/sour cream'],0.0020335536349771225,0.23255813953488372,3.2442685139369947,1.3003805210210904
0,"['tropical fruit', 'whipped/sour cream']",['yogurt'],0.0062023385866802234,0.44852941176470584,3.215223589435774,1.8020864260294864
0,"['whole milk', 'waffles']",['whipped/sour cream'],0.00315200813421454,0.24800000000000003,3.459687943262412,1.3255957338640765
0,"['waffles', 'yogurt']",['whipped/sour cream'],0.0020335536349771225,0.2702702702702703,3.770366110791643,1.3675836487224386
0,"['yogurt', 'white bread']",['whipped/sour cream'],0.002135231316725979,0.2359550561797753,3.291656705713603,1.3060288884236968
0,"['soda', 'UHT-milk']",['bottled water'],0.0028469750889679717,0.37333333333333335,3.3778595522845754,1.5912016354963276
0,"['baking powder', 'rolls/buns']",['other vegetables'],0.002135231316725979,0.6000000000000001,3.102523659305994,2.4946619217081856
0,"['other vegetables', 'baking powder']",['root vegetables'],0.002541942043721403,0.3472222222222222,3.1885439360929553,1.5280208547415333
0,"['other vegetables', 'baking powder']",['whipped/sour cream'],0.002440264361972547,0.33333333333333337,4.656723484848485,1.4963396034570413
0,"['whole milk', 'baking powder']",['whipped/sour cream'],0.0026436197254702592,0.28571428571428575,3.9914772727272734,1.3962989323843418
0,"['bottled water', 'beef']",['root vegetables'],0.002440264361972547,0.3934426229508197,3.6129861780777888,1.644625510105937
0,"['butter', 'beef']",['root vegetables'],0.0028469750889679717,0.4912280701754386,4.510950579062034,1.9599214627561663
0,"['butter', 'beef']",['yogurt'],0.0026436197254702592,0.45614035087719296,3.2721665578972963,1.833848828246716
0,"['citrus fruit', 'beef']",['root vegetables'],0.0037620742247076767,0.4457831325301205,4.093629419639341,1.7975597356380275
0,"['curd', 'beef']",['root vegetables'],0.0020335536349771225,0.43478260869565216,3.99261153736857,1.7656329435688864
0,"['curd', 'beef']",['yogurt'],0.0020335536349771225,0.43478260869565216,3.1189547458218376,1.7656329435688864
0,"['domestic eggs', 'beef']",['root vegetables'],0.0022369089984748346,0.37288135593220334,3.4241719286584686,1.5910276315970264
0,"['fruit/vegetable juice', 'beef']",['root vegetables'],0.0022369089984748346,0.44,4.040522875816993,1.7817198053598662
0,"['newspapers', 'beef']",['root vegetables'],0.0027452974072191155,0.4285714285714286,3.935574229691877,1.7451957295373668
0,"['other vegetables', 'beef']",['pork'],0.004168784951703101,0.211340206185567,3.665839378897798,1.2626879458782327
0,"['other vegetables', 'beef']",['root vegetables'],0.007829181494661922,0.3969072164948454,3.6448015632369786,1.6451379383763727
0,"['tropical fruit', 'beef']",['other vegetables'],0.004372140315200813,0.581081081081081,3.003117410631861,2.3766600521508106
0,"['pip fruit', 'beef']",['root vegetables'],0.002338586680223691,0.47916666666666663,4.400190631808278,1.9155099135739704
0,"['pork', 'beef']",['root vegetables'],0.0027452974072191155,0.36000000000000004,3.3058823529411767,1.5582104728012205
0,"['rolls/buns', 'beef']",['root vegetables'],0.004880528723945094,0.35820895522388063,3.289435177055897,1.5505349901278067
0,"['sausage', 'beef']",['root vegetables'],0.0028469750889679717,0.5090909090909091,4.674985145573381,2.031237643337288
0,"['soda', 'beef']",['root vegetables'],0.003965429588205389,0.48750000000000004,4.47671568627451,1.94348208860838
0,"['tropical fruit', 'beef']",['root vegetables'],0.0036603965429588205,0.48,4.407843137254901,1.9160376989558483
0,"['whipped/sour cream', 'beef']",['root vegetables'],0.0026436197254702592,0.3939393939393939,3.6175480293127347,1.645638027452974
0,"['whole milk', 'beef']",['root vegetables'],0.007930859176410779,0.37320574162679426,3.427150764612065,1.582766797191833
0,"['yogurt', 'beef']",['root vegetables'],0.004473817996949669,0.38260869565217387,3.5134981528843414,1.6124719849345182
0,"['whole milk', 'berries']",['butter'],0.002440264361972547,0.20689655172413796,3.7404918864097367,1.2577927101522954
0,"['berries', 'other vegetables']",['whipped/sour cream'],0.0022369089984748346,0.21782178217821782,3.0430074257425743,1.2756211669766333
0,"['whole milk', 'berries']",['whipped/sour cream'],0.004270462633451958,0.36206896551724144,5.0581651645768035,1.560873328844859
0,"['yogurt', 'berries']",['whipped/sour cream'],0.0029486527707168276,0.27884615384615385,3.895528299825175,1.3825778681579393
0,"['bottled beer', 'citrus fruit']",['bottled water'],0.0022369089984748346,0.36666666666666664,3.3175406317080647,1.5754154068445134
0,"['bottled beer', 'fruit/vegetable juice']",['bottled water'],0.002541942043721403,0.36231884057971014,3.2782022052451234,1.5641955908859826
0,"['bottled beer', 'yogurt']",['fruit/vegetable juice'],0.0020335536349771225,0.2197802197802198,3.040138483176458,1.2790837552002405
0,"['bottled water', 'butter']",['root vegetables'],0.003355363497712252,0.375,3.443627450980392,1.5946314184036603
0,"['bottled water', 'curd']",['tropical fruit'],0.002135231316725979,0.35000000000000003,3.3387487875848696,1.535176567205037
0,"['bottled water', 'curd']",['yogurt'],0.0026436197254702592,0.4333333333333333,3.1085582300024313,1.7600406710726997
0,"['bottled water', 'domestic eggs']",['margarine'],0.002135231316725979,0.23333333333333334,3.991014492753623,1.3015627417607922
0,"['bottled water', 'frozen vegetables']",['tropical fruit'],0.002338586680223691,0.3770491803278689,3.596778553370117,1.6015091108554302
0,"['bottled water', 'hygiene articles']",['tropical fruit'],0.002135231316725979,0.375,3.5772308438409315,1.5965836298932383
0,"['onions', 'bottled water']",['root vegetables'],0.0022369089984748346,0.3793103448275862,3.4832093757043046,1.607507202169124
0,"['bottled water', 'pork']",['root vegetables'],0.002440264361972547,0.32876712328767127,3.0190706419554125,1.4861604224811429
0,"['brown bread', 'citrus fruit']",['pip fruit'],0.002135231316725979,0.2560975609756098,3.3853756884343045,1.3413919841316142
0,"['brown bread', 'root vegetables']",['citrus fruit'],0.002541942043721403,0.25,3.024292742927429,1.3299440772750382
0,"['brown bread', 'curd']",['yogurt'],0.002338586680223691,0.47916666666666663,3.43734804279115,1.9155099135739704
0,"['yogurt', 'frankfurter']",['brown bread'],0.0022369089984748346,0.20183486238532108,3.1113571654539696,1.2500709990708763
0,"['brown bread', 'root vegetables']",['fruit/vegetable juice'],0.0022369089984748346,0.22,3.0431786216596346,1.2791834500019552
0,"['brown bread', 'tropical fruit']",['fruit/vegetable juice'],0.002541942043721403,0.23809523809523808,3.293483356774496,1.3091637010676158
0,"['brown bread', 'whipped/sour cream']",['other vegetables'],0.003050330452465684,0.6521739130434783,3.3723083253326016,2.8662302999491613
0,"['brown bread', 'pip fruit']",['tropical fruit'],0.002440264361972547,0.32,3.052570320077595,1.4669996112323935
0,"['chicken', 'butter']",['root vegetables'],0.0020335536349771225,0.3508771929824561,3.2221075564728814,1.5374077687244947
0,"['chocolate', 'butter']",['fruit/vegetable juice'],0.0020335536349771225,0.3278688524590164,4.535288556869799,1.4847793470308877
0,"['chocolate', 'whole milk']",['butter'],0.003355363497712252,0.20121951219512196,3.6378564383070304,1.2477077892089707
0,"['citrus fruit', 'butter']",['whipped/sour cream'],0.0022369089984748346,0.2444444444444444,3.4149305555555554,1.3205687969137834
0,"['butter', 'cream cheese ']",['yogurt'],0.0020335536349771225,0.5,3.5867979576951132,1.9959328927300457
0,"['curd', 'butter']",['whipped/sour cream'],0.0020335536349771225,0.2985074626865672,4.170200135685211,1.422633019286309
0,"['curd', 'butter']",['yogurt'],0.0028469750889679717,0.42424242424242425,3.041125541125541,1.7318973590560034
0,"['other vegetables', 'butter']",['domestic eggs'],0.004473817996949669,0.22335025380710657,3.5259225460560084,1.2818212931673263
0,"['butter', 'root vegetables']",['domestic eggs'],0.00315200813421454,0.2440944881889764,3.853401751747324,1.3187468225724452
0,"['tropical fruit', 'butter']",['domestic eggs'],0.0022369089984748346,0.22448979591836735,3.543911946801192,1.2865892489230193
0,"['whole milk', 'butter']",['domestic eggs'],0.005897305541433655,0.2140221402214022,3.3786641237198887,1.264797324874514
0,"['yogurt', 'domestic eggs']",['butter'],0.0028469750889679717,0.2,3.6091743119266058,1.24644128113879
0,"['butter', 'sausage']",['fruit/vegetable juice'],0.0020335536349771225,0.23529411764705885,3.25473649375362,1.3050330452465684
0,"['soda', 'butter']",['fruit/vegetable juice'],0.0020335536349771225,0.22988505747126436,3.1799149651615823,1.2958668781157758
0,"['fruit/vegetable juice', 'butter']",['tropical fruit'],0.002541942043721403,0.31645569620253167,3.018760205772938,1.4592441958990003
0,"['fruit/vegetable juice', 'butter']",['whipped/sour cream'],0.002135231316725979,0.2658227848101266,3.7135896144994254,1.3591606332065285
0,"['fruit/vegetable juice', 'butter']",['yogurt'],0.0035587188612099642,0.44303797468354433,3.1781754055526323,1.7890650274991913
0,"['whole milk', 'hamburger meat']",['butter'],0.003050330452465684,0.20689655172413793,3.7404918864097363,1.2570234963860214
0,"['whole milk', 'hard cheese']",['butter'],0.0020335536349771225,0.20202020202020202,3.6523321449792037,1.2506161796219906
0,"['hygiene articles', 'other vegetables']",['butter'],0.0022369089984748346,0.23404255319148937,4.231265644555695,1.3026351465853245
0,"['whole milk', 'hygiene articles']",['butter'],0.0029486527707168276,0.23015873015873015,4.161049836601307,1.2951388634112337
0,"['other vegetables', 'long life bakery product']",['butter'],0.002440264361972547,0.22857142857142856,4.13235294117647,1.2931329906418874
0,"['napkins', 'butter']",['root vegetables'],0.0020335536349771225,0.40816326530612246,3.7481659330398824,1.6862191679960732
0,"['onions', 'butter']",['root vegetables'],0.0020335536349771225,0.5,4.591503267973856,1.9959328927300457
0,"['onions', 'whole milk']",['butter'],0.003050330452465684,0.25210084033613445,4.557742214532872,1.3330001199568156
0,"['waffles', 'other vegetables']",['butter'],0.0020335536349771225,0.20202020202020202,3.6523321449792037,1.2506161796219906
0,"['other vegetables', 'butter']",['whipped/sour cream'],0.0056939501779359435,0.28426395939086296,3.9712159667743427,1.3892077433684156
0,"['pip fruit', 'butter']",['whipped/sour cream'],0.0020335536349771225,0.2777777777777778,3.8806029040404044,1.3817996949669547
0,"['tropical fruit', 'butter']",['root vegetables'],0.0034570411794611084,0.3469387755102041,3.1859410430839,1.52595640569395
0,"['butter', 'root vegetables']",['whipped/sour cream'],0.003355363497712252,0.25984251968503935,3.630044291338583,1.3465305195296866
0,"['butter', 'sausage']",['whipped/sour cream'],0.002440264361972547,0.28235294117647064,3.9445187165775413,1.3900422545775795
0,"['tropical fruit', 'butter']",['whipped/sour cream'],0.0029486527707168276,0.29591836734693877,4.134030032467533,1.4161019134560833
0,"['tropical fruit', 'butter']",['yogurt'],0.004473817996949669,0.4489795918367347,3.220798166093571,1.8066956636351656
0,"['whole milk', 'butter']",['whipped/sour cream'],0.0066090493136756485,0.23985239852398524,3.3507788913116405,1.3068395516310383
0,"['yogurt', 'butter']",['whipped/sour cream'],0.0037620742247076767,0.2569444444444445,3.5895576862373746,1.3407314141274962
0,"['butter milk', 'other vegetables']",['fruit/vegetable juice'],0.002338586680223691,0.22549019607843138,3.1191224731805525,1.2881197994761668
0,"['butter milk', 'other vegetables']",['pip fruit'],0.003253685815963396,0.3137254901960784,4.147164242040902,1.452401772096739
0,"['butter milk', 'other vegetables']",['whipped/sour cream'],0.002338586680223691,0.22549019607843138,3.1501364750445635,1.2881197994761668
0,"['butter milk', 'whole milk']",['pip fruit'],0.0026436197254702592,0.22807017543859648,3.0148792680626295,1.2920298562647319
0,"['butter milk', 'yogurt']",['pip fruit'],0.0020335536349771225,0.23809523809523808,3.1474014336917557,1.3098309608540926
0,"['butter milk', 'whole milk']",['whipped/sour cream'],0.0029486527707168276,0.2543859649122807,3.553815291068581,1.337221806872215
0,"['other vegetables', 'candy']",['chocolate'],0.0020335536349771225,0.29411764705882354,5.927555448408873,1.4137857990171159
0,"['tropical fruit', 'candy']",['yogurt'],0.002338586680223691,0.4339622641509434,3.1130699255467023,1.7625351635316049
0,"['sausage', 'canned beer']",['shopping bags'],0.0026436197254702592,0.4193548387096774,4.256300143147242,1.7176693215839123
0,"['cat food', 'other vegetables']",['root vegetables'],0.0028469750889679717,0.43750000000000006,4.017565359477125,1.7727164887307236
0,"['cat food', 'other vegetables']",['yogurt'],0.0027452974072191155,0.42187500000000006,3.026360776805252,1.724981107187513
0,"['citrus fruit', 'chicken']",['root vegetables'],0.0029486527707168276,0.4264705882352941,3.916282199154171,1.7384485028613144
0,"['yogurt', 'chicken']",['citrus fruit'],0.0026436197254702592,0.3170731707317073,3.8356883568835687,1.4604146996877045
0,"['chicken', 'domestic eggs']",['root vegetables'],0.002338586680223691,0.3770491803278689,3.4624450873245474,1.6015091108554302
0,"['whole milk', 'chicken']",['domestic eggs'],0.003863751906456533,0.21965317919075145,3.4675586153146716,1.2765301549643187
0,"['hamburger meat', 'chicken']",['other vegetables'],0.002440264361972547,0.6486486486486487,3.3540796316821555,2.839208478354386
0,"['pip fruit', 'chicken']",['other vegetables'],0.0028469750889679717,0.5957446808510639,3.080519945410207,2.4666416932009745
0,"['chicken', 'sausage']",['other vegetables'],0.003050330452465684,0.5882352941176471,3.0400914963988748,2.421163483186869
0,"['chicken', 'sausage']",['root vegetables'],0.002135231316725979,0.4038461538461539,3.7085218702865768,1.6738376765009761
0,"['tropical fruit', 'chicken']",['root vegetables'],0.0022369089984748346,0.3492063492063492,3.2067641871563435,1.5331481642218556
0,"['whole milk', 'chicken']",['root vegetables'],0.005897305541433655,0.3352601156069364,3.0786958328610825,1.49547622731593
0,"['yogurt', 'chicken']",['root vegetables'],0.0029486527707168276,0.3536585365853659,3.247648652957118,1.5426077447698345
0,"['soda', 'chicken']",['whipped/sour cream'],0.0020335536349771225,0.24390243902439027,3.407358647450111,1.319891106482772
0,"['whole milk', 'chicken']",['whipped/sour cream'],0.004067107269954245,0.23121387283236994,3.2300972149238047,1.2954615822729165
0,"['yogurt', 'chicken']",['whipped/sour cream'],0.002338586680223691,0.2804878048780488,3.918462444567628,1.3865802693596891
0,"['chocolate', 'citrus fruit']",['tropical fruit'],0.0020335536349771225,0.31746031746031744,3.02834357150555,1.4621368865348008
0,"['chocolate', 'other vegetables']",['fruit/vegetable juice'],0.0028469750889679717,0.22400000000000003,3.0985091420534463,1.2849910114832888
0,"['chocolate', 'yogurt']",['fruit/vegetable juice'],0.002440264361972547,0.26373626373626374,3.6481661798117497,1.3548945663143357
0,"['other vegetables', 'long life bakery product']",['chocolate'],0.002338586680223691,0.21904761904761905,4.414617486338798,1.2774932731533721
0,"['whole milk', 'long life bakery product']",['chocolate'],0.003050330452465684,0.22556390977443608,4.545944779982744,1.2873233597070102
0,"['chocolate', 'tropical fruit']",['pastry'],0.0022369089984748346,0.27499999999999997,3.0909999999999993,1.3762249531055517
0,"['chocolate', 'pip fruit']",['tropical fruit'],0.002135231316725979,0.35000000000000003,3.3387487875848696,1.535176567205037
0,"['waffles', 'rolls/buns']",['chocolate'],0.0020335536349771225,0.2222222222222222,4.478597449908925,1.2830997167550293
0,"['chocolate', 'whipped/sour cream']",['yogurt'],0.0020335536349771225,0.4444444444444444,3.188264851284545,1.7963396034570411
0,"['citrus fruit', 'curd']",['tropical fruit'],0.0022369089984748346,0.3188405797101449,3.0385630827996852,1.4648011335979836
0,"['citrus fruit', 'curd']",['yogurt'],0.0029486527707168276,0.42028985507246375,3.012792073351079,1.7199135739705134
0,"['citrus fruit', 'frozen vegetables']",['root vegetables'],0.0026436197254702592,0.39999999999999997,3.6732026143790844,1.6622606337908827
0,"['citrus fruit', 'fruit/vegetable juice']",['root vegetables'],0.0034570411794611084,0.3333333333333333,3.061002178649237,1.4948144382308082
0,"['soda', 'citrus fruit']",['fruit/vegetable juice'],0.003355363497712252,0.2619047619047619,3.622831692451946,1.35029273332568
0,"['citrus fruit', 'fruit/vegetable juice']",['tropical fruit'],0.003965429588205389,0.3823529411764706,3.6473726250927143,1.612627399714334
0,"['citrus fruit', 'herbs']",['other vegetables'],0.002135231316725979,0.7241379310344829,3.744425106058958,3.6172597864768696
0,"['citrus fruit', 'napkins']",['tropical fruit'],0.0028469750889679717,0.37333333333333335,3.5613320400905275,1.5912016354963276
0,"['other vegetables', 'oil']",['citrus fruit'],0.002541942043721403,0.25510204081632654,3.0860130029871726,1.3390532832837712
0,"['citrus fruit', 'oil']",['root vegetables'],0.002135231316725979,0.4285714285714286,3.935574229691877,1.7462633451957297
0,"['onions', 'citrus fruit']",['other vegetables'],0.0035587188612099642,0.6363636363636364,3.2905553962336294,2.7402135231316724
0,"['citrus fruit', 'other vegetables']",['root vegetables'],0.010269445856634469,0.3556338028169014,3.2657875356715453,1.5359752862115617
0,"['tropical fruit', 'other vegetables']",['citrus fruit'],0.008947635993899338,0.24929178470254953,3.0157253413893907,1.3201565452609567
0,"['pip fruit', 'root vegetables']",['citrus fruit'],0.003863751906456533,0.24836601307189543,3.0045261236926093,1.3252943126809753
0,"['citrus fruit', 'shopping bags']",['pip fruit'],0.0026436197254702592,0.2708333333333333,3.5801691308243724,1.3678030358050692
0,"['citrus fruit', 'pip fruit']",['tropical fruit'],0.005592272496187087,0.4044117647058823,3.857797968848063,1.6696228511175126
0,"['citrus fruit', 'pork']",['root vegetables'],0.002541942043721403,0.390625,3.587111928104575,1.636854248953893
0,"['citrus fruit', 'root vegetables']",['tropical fruit'],0.005592272496187087,0.31609195402298845,3.015290366455957,1.4540079376946509
0,"['whipped/sour cream', 'sausage']",['citrus fruit'],0.0022369089984748346,0.25,3.0205773955773956,1.3303507880020335
0,"['soda', 'coffee']",['fruit/vegetable juice'],0.0026436197254702592,0.2653061224489796,3.669881454691582,1.3575128509292211
0,"['coffee', 'oil']",['other vegetables'],0.0020335536349771225,0.6060606060606061,3.133862282127266,2.5332994407727503
0,"['coffee', 'root vegetables']",['pip fruit'],0.0020335536349771225,0.2777777777777778,3.671968339307049,1.3817996949669547
0,"['coffee', 'pip fruit']",['tropical fruit'],0.002440264361972547,0.35294117647058826,3.3668055000855825,1.5416832278042245
0,"['tropical fruit', 'coffee']",['yogurt'],0.003050330452465684,0.4285714285714286,3.0743982494529543,1.7446619217081851
0,"['curd', 'cream cheese ']",['yogurt'],0.002338586680223691,0.46,3.2998541210795045,1.8475211357773633
0,"['other vegetables', 'cream cheese ']",['domestic eggs'],0.0027452974072191155,0.2,3.157303370786517,1.246568378240976
0,"['whole milk', 'cream cheese ']",['domestic eggs'],0.003355363497712252,0.2037037037037037,3.2157719517270076,1.2516002411889195
0,"['fruit/vegetable juice', 'cream cheese ']",['yogurt'],0.002440264361972547,0.42857142857142855,3.074398249452954,1.7457295373665482
0,"['root vegetables', 'cream cheese ']",['other vegetables'],0.004372140315200813,0.581081081081081,3.0046963367152637,2.3766600521508106
0,"['other vegetables', 'cream cheese ']",['whipped/sour cream'],0.003253685815963396,0.23703703703703702,3.3114478114478114,1.306415071988786
0,"['pastry', 'cream cheese ']",['yogurt'],0.002135231316725979,0.47727272727272735,3.4237616868907903,1.9089586879158287
0,"['whole milk', 'cream cheese ']",['pip fruit'],0.003965429588205389,0.24074074074074076,3.1823725607327757,1.3118504098106563
0,"['root vegetables', 'cream cheese ']",['whipped/sour cream'],0.0020335536349771225,0.2702702702702703,3.775721744471745,1.3675836487224386
0,"['root vegetables', 'cream cheese ']",['yogurt'],0.0036603965429588205,0.48648648648648646,3.4898574723520017,1.940240280416343
0,"['whole milk', 'cream cheese ']",['whipped/sour cream'],0.003863751906456533,0.2345679012345679,3.276953563411897,1.3014038079931778
0,"['whipped/sour cream', 'cream cheese ']",['yogurt'],0.003253685815963396,0.5079365079365079,3.6437312586109085,2.0256457352772355
0,"['whole milk', 'dessert']",['curd'],0.0027452974072191155,0.2,3.760994263862333,1.246568378240976
0,"['dessert', 'yogurt']",['curd'],0.0020335536349771225,0.2061855670103093,3.8773136740848795,1.2571785103559379
0,"['curd', 'domestic eggs']",['root vegetables'],0.0022369089984748346,0.34375,3.156658496732026,1.5204009005737527
0,"['curd', 'domestic eggs']",['tropical fruit'],0.002135231316725979,0.32812500000000006,3.1300769883608153,1.4851940743192915
0,"['curd', 'frozen vegetables']",['yogurt'],0.002135231316725979,0.47727272727272735,3.4237616868907903,1.9089586879158287
0,"['hamburger meat', 'curd']",['other vegetables'],0.0020335536349771225,0.6451612903225806,3.3360469454903154,2.8124508943014277
0,"['hamburger meat', 'curd']",['whole milk'],0.002541942043721403,0.8064516129032258,3.1574250051366346,5.153533299440771
0,"['margarine', 'curd']",['yogurt'],0.0026436197254702592,0.4193548387096774,3.008282158066869,1.7176693215839123
0,"['other vegetables', 'curd']",['whipped/sour cream'],0.004270462633451958,0.24852071005917165,3.471876681011297,1.3250259198027294
0,"['curd', 'pastry']",['yogurt'],0.003253685815963396,0.4324324324324324,3.102095530979557,1.756172077371874
0,"['pip fruit', 'curd']",['tropical fruit'],0.0027452974072191155,0.35064935064935066,3.344943126708403,1.5357722419928825
0,"['pip fruit', 'curd']",['whipped/sour cream'],0.0022369089984748346,0.2857142857142857,3.991477272727273,1.3968683274021352
0,"['pip fruit', 'curd']",['yogurt'],0.003863751906456533,0.4935064935064935,3.540216166036735,1.9667305411077651
0,"['curd', 'rolls/buns']",['whipped/sour cream'],0.002338586680223691,0.23232323232323232,3.24559515610652,1.2995852620876032
0,"['curd', 'root vegetables']",['whipped/sour cream'],0.002440264361972547,0.22429906542056077,3.1334961767204765,1.2860107435333608
0,"['curd', 'root vegetables']",['yogurt'],0.004575495678698526,0.42056074766355145,3.0169328616127125,1.7179100316512785
0,"['curd', 'sausage']",['yogurt'],0.0034570411794611084,0.45333333333333337,3.252030148310236,1.8229444368668395
0,"['tropical fruit', 'curd']",['whipped/sour cream'],0.0027452974072191155,0.26732673267326734,3.7346000225022506,1.361117904890147
0,"['tropical fruit', 'curd']",['yogurt'],0.005185561769191663,0.504950495049505,3.6223108087614015,2.0095251652262327
0,"['whole milk', 'curd']",['whipped/sour cream'],0.005795627859684799,0.2217898832684825,3.0984424743544396,1.277552618200305
0,"['curd', 'whipped/sour cream']",['yogurt'],0.004473817996949669,0.42718446601941745,3.064448740555048,1.7379524872256642
0,"['dessert', 'other vegetables']",['fruit/vegetable juice'],0.0026436197254702592,0.22807017543859648,3.1548103733313595,1.2920298562647319
0,"['dessert', 'yogurt']",['fruit/vegetable juice'],0.002338586680223691,0.2371134020618557,3.279901982107385,1.3077453661083556
0,"['dessert', 'other vegetables']",['pip fruit'],0.0027452974072191155,0.2368421052631579,3.1308361629881154,1.3067475413284717
0,"['dessert', 'root vegetables']",['other vegetables'],0.0034570411794611084,0.5964912280701754,3.084380246093678,2.469693419685683
0,"['dessert', 'other vegetables']",['whipped/sour cream'],0.0028469750889679717,0.2456140350877193,3.431269936204147,1.3218074981378798
0,"['dessert', 'pip fruit']",['yogurt'],0.002135231316725979,0.4285714285714286,3.0743982494529543,1.7462633451957297
0,"['dessert', 'root vegetables']",['yogurt'],0.002440264361972547,0.4210526315789474,3.020461438059043,1.7230577251929564
0,"['dessert', 'whipped/sour cream']",['yogurt'],0.002135231316725979,0.4375,3.138448212983224,1.7739818109924872
0,"['fruit/vegetable juice', 'root vegetables']",['domestic eggs'],0.002541942043721403,0.21186440677966098,3.3446010283755467,1.2655919445036654
0,"['whole milk', 'hard cheese']",['domestic eggs'],0.0020335536349771225,0.20202020202020202,3.1891953240267847,1.2506161796219906
0,"['whole milk', 'hygiene articles']",['domestic eggs'],0.0026436197254702592,0.20634920634920634,3.2575352238273583,1.2566690391459074
0,"['margarine', 'root vegetables']",['domestic eggs'],0.002440264361972547,0.2201834862385321,3.47593031646222,1.279223660994647
0,"['tropical fruit', 'margarine']",['domestic eggs'],0.002135231316725979,0.2282608695652174,3.603444064484612,1.2930078692797353
0,"['whole milk', 'margarine']",['domestic eggs'],0.005083884087442806,0.21008403361344538,3.316495137380795,1.2595214658893013
0,"['onions', 'whole milk']",['domestic eggs'],0.0027452974072191155,0.22689075630252103,3.581814748371259,1.289927278353706
0,"['other vegetables', 'sugar']",['domestic eggs'],0.0022369089984748346,0.20754716981132076,3.276446894212423,1.259081995787639
0,"['other vegetables', 'domestic eggs']",['whipped/sour cream'],0.00498220640569395,0.22374429223744294,3.1257459007887096,1.2818170399832531
0,"['domestic eggs', 'root vegetables']",['whipped/sour cream'],0.003253685815963396,0.22695035460992907,3.170535138620245,1.2893690853206345
0,"['whole milk', 'soft cheese']",['domestic eggs'],0.0020335536349771225,0.2702702702702703,4.266626176738536,1.3675836487224386
0,"['whole milk', 'sugar']",['domestic eggs'],0.0034570411794611084,0.22972972972972974,3.626632250227756,1.2937575254863136
0,"['yogurt', 'domestic eggs']",['whipped/sour cream'],0.0034570411794611084,0.24113475177304966,3.368693584784011,1.3132014690999625
0,"['other vegetables', 'flour']",['root vegetables'],0.0022369089984748346,0.3548387096774193,3.2584861901749944,1.5465327910523639
0,"['other vegetables', 'flour']",['yogurt'],0.0026436197254702592,0.4193548387096774,3.008282158066869,1.7176693215839123
0,"['whole milk', 'flour']",['root vegetables'],0.0028469750889679717,0.3373493975903615,3.0978817229703126,1.5047945648657393
0,"['whole milk', 'flour']",['sugar'],0.0027452974072191155,0.3253012048192771,9.636558281318043,1.4780739342000146
0,"['whole milk', 'flour']",['whipped/sour cream'],0.002440264361972547,0.2891566265060241,4.039567360350493,1.4033467467450218
0,"['pip fruit', 'frankfurter']",['tropical fruit'],0.002338586680223691,0.323943661971831,3.0901900247264384,1.4757075072021693
0,"['yogurt', 'frankfurter']",['pip fruit'],0.002541942043721403,0.22727272727272727,3.0043377321603124,1.290828075002243
0,"['tropical fruit', 'frankfurter']",['whipped/sour cream'],0.002135231316725979,0.22580645161290322,3.1545546187683287,1.288908659549229
0,"['whole milk', 'frozen fish']",['yogurt'],0.0022369089984748346,0.4489795918367347,3.220798166093571,1.8107552392249904
